ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Riesgo Teratogénico;FFA ¦ Tipo FFA ¦ Orden;Condición de Venta;Unidad de U_Asist;Recomendaciones ¦ Receta ¦ Gestión ¦ Indicación ¦ Tipo Recomendación;Vía Administración ¦ Orden;Estado Prescripción;Cantidad de Volumen Total ¦ Unidad de Volumen;URL;Medicamento clínico especial;ConceptID Fármacos - Medicamento Básico ¦ Preferido Fármacos - Medicamento Básico ¦ Estado;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Cantidad Potencia ¦ Unidad Potencia ¦ Cantidad PP ¦ Unidad PP ¦ Estado;ATC;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
690651000167100;Vigente;bevacizumab 400 mg/16 mL (25 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;16.0 ¦ mililitros;;No;668261000167103 ¦ bevacizumab ¦ Vigente ; • 652231000167104 ¦ bevacizumab ¦ 1 ¦ 400.0 ¦ miligramo ¦ 16.0 ¦ mililitro ¦ Vigente ;12720 ¦ bevacizumab ¦ L01XC07;Si; • 409410005 ¦ bevacizumab, 25 mg/ml, solución inyectable, vial de 16 ml ¦ es un[a] ¦ 0;
690661000167102;Vigente;somatropina 5 mg/1,5 mL (3,33 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;;;No;660931000167101 ¦ somatropina ¦ Vigente ; • 652711000167103 ¦ somatropina ¦ 1 ¦ 5.0 ¦ miligramo ¦ 1.5 ¦ mililitro ¦ Vigente ;12159 ¦ somatotropina ¦ H01AC01;Si; • 325906003 ¦ somatropina (epr), 3,33 mg/ml, solución inyectable, cartucho de 1,5 ml ¦ es un[a] ¦ 0;
690671000167108;Vigente;ácido gadotérico 279,32 mg/mL (0,5 mmol/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;666481000167108 ¦ ácido gadotérico ¦ Vigente ; • 654701000167107 ¦ ácido gadotérico ¦ 1 ¦ 279.32 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;14616 ¦ ácido gadotérico ¦ V08CA02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690681000167105;Vigente;ciprofloxacino 750 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665711000167100 ¦ ciprofloxacino ¦ Vigente ; • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ 750.0 ¦ miligramo ¦ Vigente ;12385 ¦ ciprofloxacino ¦ J01MA02;Si; • 324605007 ¦ ciprofloxacino, 750 mg, comprimido ¦ es un[a] ¦ 0;
690691000167107;Vigente;lisinopril 20 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;660941000167109 ¦ lisinopril ¦ Vigente ; • 652251000167105 ¦ lisinopril ¦ 1 ¦ 20.0 ¦ miligramo ¦ Vigente ;11429 ¦ lisinopril ¦ C09AA03;Si; • 318860005 ¦ lisinopril, 20 mg, comprimido ¦ es un[a] ¦ 0;
690701000167107;Vigente;hidróxido de aluminio 480 mg + hidróxido de magnesio 170 mg + simeticona 50 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;90 ¦ Directa; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663941000167103 ¦ hidróxido de aluminio + hidróxido de magnesio + simeticona ¦ Vigente ;" • 648021000167109 ¦ hidróxido de magnesio ¦ 2 ¦ 170.0 ¦ miligramo ¦ Vigente 
 • 655611000167103 ¦ simeticona ¦ 3 ¦ 50.0 ¦ miligramo ¦ Vigente 
 • 648201000167108 ¦ hidróxido de aluminio ¦ 1 ¦ 480.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690711000167109;Vigente;sulbutiamina 200 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663541000167108 ¦ sulbutiamina ¦ Vigente ; • 656471000167102 ¦ sulbutiamina ¦ 1 ¦ 200.0 ¦ miligramo ¦ Vigente ;10592 ¦ sulbutiamina ¦ A11DA02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690721000167104;Vigente;anti envejecimiento;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ No Aplica ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;94 ¦ nunca válido para prescribir como MC;;;No;670341000167103 ¦ medicamento básico especial ¦ Vigente ; • 657671000167102 ¦ sustancia especial ¦ 1 ¦ 1.0 ¦ aplicación ¦ Vigente ;;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690731000167102;Vigente;atovacuona 250 mg + proguanil 100 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;667241000167103 ¦ atovacuona + proguanil ¦ Vigente ;" • 657271000167100 ¦ proguanil ¦ 2 ¦ 100.0 ¦ miligramo ¦ Vigente 
 • 648291000167102 ¦ atovacuona ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente ";13751 ¦ proguanil, combinaciones ¦ P01BB51;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690741000167105;Vigente;amlodipino 5 mg + valsartán 320 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;660311000167107 ¦ amlodipino + valsartán ¦ Vigente ;" • 657201000167107 ¦ valsartán ¦ 2 ¦ 320.0 ¦ miligramo ¦ Vigente 
 • 648241000167106 ¦ amlodipino ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ";11415 ¦ valsartán y amlodipino ¦ C09DB01;Si; • 426683004 ¦ amlodipino 5 mg/valsartán 320 mg, comprimido ¦ es un[a] ¦ 0;
690751000167108;Vigente;leuprorelina 14 mg/2,8 mL (5 mg/mL) inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;2.8 ¦ mililitros;;No;668151000167106 ¦ leuprorelina ¦ Vigente ; • 653111000167106 ¦ leuprorelina ¦ 1 ¦ 14.0 ¦ miligramo ¦ 2.8 ¦ mililitro ¦ Vigente ;12884 ¦ leuprorelina ¦ L02AE02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690761000167106;Vigente;ácido ascórbico 75 mg/mL + colecalciferol 1000 UI/mL + retinol 5000 UI/mL gotas orales;;;;Insensible;Manual;Si;No;;; • 9732 ¦ gotas orales ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9361 ¦ gotas;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663651000167105 ¦ ácido ascórbico + colecalciferol + retinol ¦ Vigente ;" • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ 75.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 648081000167105 ¦ colecalciferol ¦ 2 ¦ 1000.0 ¦ casquillo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 655351000167108 ¦ retinol ¦ 3 ¦ 5000.0 ¦ casquillo ¦ 1.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690771000167100;Vigente;ifosfamida 2000 mg inyectable;;;;Sensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9432 ¦ intravenosa ¦ 1;95 ¦ válido como MC prescribible;;;No;662921000167102 ¦ ifosfamida ¦ Vigente ; • 656131000167107 ¦ ifosfamida ¦ 1 ¦ 2000.0 ¦ miligramo ¦ Vigente ;12804 ¦ ifosfamida ¦ L01AA06;Si; • 326756006 ¦ ifosfamida, 2 g, polvo para solución de infusión, vial ¦ es un[a] ¦ 0;
690781000167103;Vigente;risperidona 3 mg comprimido;;;;Insensible;Autogenerado;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663531000167100 ¦ risperidona ¦ Vigente ; • 651871000167106 ¦ risperidona ¦ 1 ¦ 3.0 ¦ miligramo ¦ Vigente ;13586 ¦ risperidona ¦ N05AX08;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690791000167101;Vigente;hidroclorotiazida 12,5 mg + irbesartán 300 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668331000167102 ¦ hidroclorotiazida + irbesartán ¦ Vigente ;" • 656321000167108 ¦ irbesartán ¦ 2 ¦ 300.0 ¦ miligramo ¦ Vigente 
 • 648411000167109 ¦ hidroclorotiazida ¦ 1 ¦ 12.5 ¦ miligramo ¦ Vigente ";11395 ¦ irbesartan y diuréticos ¦ C09DA04;Si; • 134460003 ¦ irbesartán+hidroclorotiazida, 300 mg/12,5 mg, comprimido ¦ es un[a] ¦ 0;
690801000167102;Vigente;tetrahidrozolina 0,05% (500 mcg/mL) colirio;;;;Sensible;Manual;No;No;;; • 9788 ¦ colirio ¦ Continua ¦ 1;90 ¦ Directa; • 9361 ¦ gotas;; • 9436 ¦ ocular ¦ 1;95 ¦ válido como MC prescribible;15.0 ¦ mililitro;;No;666931000167104 ¦ tetrahidrozolina ¦ Vigente ; • 653941000167105 ¦ tetrahidrozolina ¦ 1 ¦ 50.0 ¦ microgramo ¦ 1.0 ¦ mililitro ¦ Vigente ;;Si; • 2183004 ¦ tetrahidrozolina ¦ es un[a] ¦ 0;
690811000167100;Vigente;amlodipino 5 mg + valsartán 160 mg cápsula;;;;Insensible;Manual;Si;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9343 ¦ cápsula;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;660311000167107 ¦ amlodipino + valsartán ¦ Vigente ;" • 657201000167107 ¦ valsartán ¦ 2 ¦ 160.0 ¦ miligramo ¦ Vigente 
 • 648241000167106 ¦ amlodipino ¦ 1 ¦ 5.0 ¦ miligramo ¦ Vigente ";11415 ¦ valsartán y amlodipino ¦ C09DB01;Si; • 425967008 ¦ amlodipino 5 mg/valsartán 160 mg, comprimido ¦ es un[a] ¦ 0;
690821000167105;Vigente;mebendazol 100 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;662641000167104 ¦ mebendazol ¦ Vigente ; • 651721000167101 ¦ mebendazol ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;13826 ¦ mebendazol ¦ P02CA01;Si; • 324961004 ¦ mebendazol, 100 mg, comprimido masticable ¦ es un[a] ¦ 0;
690831000167107;Vigente;aliskireno 300 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;658821000167104 ¦ aliskireno ¦ Vigente ; • 651941000167109 ¦ aliskireno ¦ 1 ¦ 300.0 ¦ miligramo ¦ Vigente ;11407 ¦ aliskireno ¦ C09XA02;Si; • 425669009 ¦ aliskireno, 300 mg, comprimido ¦ es un[a] ¦ 0;
690841000167104;Vigente;espironolactona 25 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663001000167100 ¦ espironolactona ¦ Vigente ; • 657821000167100 ¦ espironolactona ¦ 1 ¦ 25.0 ¦ miligramo ¦ Vigente ;11142 ¦ espironolactona ¦ C03DA01;Si; • 318056008 ¦ espironolactona, 25 mg, comprimido ¦ es un[a] ¦ 0;
690851000167101;Vigente;dienogest 2 mg + estradiol valerato 2 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663101000167104 ¦ dienogest + estradiol valerato ¦ Vigente ;" • 653271000167108 ¦ dienogest ¦ 1 ¦ 2.0 ¦ miligramo ¦ Vigente 
 • 656811000167108 ¦ estradiol valerato ¦ 2 ¦ 2.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690861000167103;Vigente;ziprasidona 20 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665531000167104 ¦ ziprasidona ¦ Vigente ; • 648871000167102 ¦ ziprasidona ¦ 1 ¦ 20.0 ¦ miligramo ¦ Vigente ;13518 ¦ ziprasidona ¦ N05AE04;Si; • 375160007 ¦ clorhidrato de ziprasidona, 20 mg, cápsula ¦ es un[a] ¦ 0;
690871000167109;Vigente;oxcarbazepina 600 mg comprimido;;;;Sensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668741000167109 ¦ oxcarbazepina ¦ Vigente ; • 654431000167109 ¦ oxcarbazepina ¦ 1 ¦ 600.0 ¦ miligramo ¦ Vigente ;13375 ¦ oxcarbazepina ¦ N03AF02;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690881000167106;Vigente;mesalazina 1000 mg supositorio;;;;Insensible;Manual;No;No;;; • 9740 ¦ supositorio ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9440 ¦ rectal ¦ 1;95 ¦ válido como MC prescribible;;;No;665681000167104 ¦ mesalazina ¦ Vigente ; • 657161000167100 ¦ mesalazina ¦ 1 ¦ 1000.0 ¦ miligramo ¦ Vigente ;10422 ¦ mesalazina ¦ A07EC02;Si; • 317408008 ¦ mesalazina, 1g, supositorio ¦ es un[a] ¦ 0;
690891000167108;Vigente;clorfenamina 2 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral;;;;Insensible;Manual;No;No;;; • 9749 ¦ solución oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;120.0 ¦ mililitro;;No;669051000167101 ¦ clorfenamina + codeína + pseudoefedrina clorhidrato ¦ Vigente ;" • 653751000167106 ¦ pseudoefedrina clorhidrato ¦ 3 ¦ 30.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente 
 • 650661000167109 ¦ codeína ¦ 2 ¦ 10.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente 
 • 657761000167104 ¦ clorfenamina ¦ 1 ¦ 2.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690901000167109;Vigente;ibuprofeno 400 mg + pseudoefedrina clorhidrato 60 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;665121000167106 ¦ ibuprofeno + pseudoefedrina clorhidrato ¦ Vigente ;" • 651421000167109 ¦ ibuprofeno ¦ 1 ¦ 400.0 ¦ miligramo ¦ Vigente 
 • 653751000167106 ¦ pseudoefedrina clorhidrato ¦ 2 ¦ 60.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690911000167106;Vigente;octreotida 30 mg inyectable;;;;Insensible;Manual;No;No;;; • 9764 ¦ inyectable ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9425 ¦ intramuscular ¦ 1;95 ¦ válido como MC prescribible;4.0 ¦ mililitro;;No;666261000167104 ¦ octreotida ¦ Vigente ; • 653981000167103 ¦ octreotida ¦ 1 ¦ 30.0 ¦ miligramo ¦ 1.0 ¦ mililitro ¦ Vigente ;12147 ¦ octreotida ¦ H01CB02;Si; • 327351009 ¦ octreotida, 30 mg, polvo y solvente para suspensión inyectable, vial ¦ es un[a] ¦ 0;
690921000167101;Vigente;vardenafil 20 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664921000167107 ¦ vardenafil ¦ Vigente ; • 652161000167102 ¦ vardenafil ¦ 1 ¦ 20.0 ¦ miligramo ¦ Vigente ;12133 ¦ vardenafil ¦ G04BE09;Si; • 408034000 ¦ vardenafil, 20mg, comprimido ¦ es un[a] ¦ 0;
690931000167104;Vigente;ketoprofeno 2,5% (25 mg/g) gel;;;;Insensible;Manual;No;No;;; • 9775 ¦ gel ¦ Discreta ¦ 1;90 ¦ Directa; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;664891000167100 ¦ ketoprofeno ¦ Vigente ; • 654331000167103 ¦ ketoprofeno ¦ 1 ¦ 25.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ;13071 ¦ ketoprofeno ¦ M01AE03;Si; • 330203006 ¦ ketoprofeno, 2,5%, gel ¦ es un[a] ¦ 0;
690941000167107;Vigente;atropina sulfato 0,5 mg + papaverina 40 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663181000167108 ¦ atropina sulfato + papaverina ¦ Vigente ;" • 658701000167102 ¦ pargeverina ¦ 2 ¦ 40.0 ¦ miligramo ¦ Vigente 
 • 648451000167108 ¦ atropina sulfato ¦ 1 ¦ 0.5 ¦ miligramo ¦ Vigente ";14807 ¦ Papaverina y derivados ¦ A03AD;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690951000167105;Vigente;insulina lispro 25% (25 UI/mL) + insulina lispro protamina 75% (75 UI/mL) inyectable en cartucho;;;;Insensible;Manual;No;No;;; • 9728 ¦ inyectable en cartucho ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9412 ¦ Unidades Internacionales;; • 9444 ¦ subcutánea ¦ 1;95 ¦ válido como MC prescribible;3.0 ¦ mililitros;;No;659831000167108 ¦ insulina lispro + insulina lispro protamina ¦ Vigente ;" • 648551000167107 ¦ insulina lispro ¦ 1 ¦ 25.0 ¦ casquillo ¦ 1.0 ¦ mililitro ¦ Vigente 
 • 648811000167106 ¦ insulina lispro protamina ¦ 2 ¦ 75.0 ¦ casquillo ¦ 1.0 ¦ mililitro ¦ Vigente ";10546 ¦ insulina lispro ¦ A10AD04;Si; • 371468004 ¦ insulina bifásica lispro 25/75, 100 unidades/ml, solución inyectable, cartucho de 3 ml ¦ es un[a] ¦ 0;
690961000167108;Vigente;amoxicilina 250 mg/5 mL polvo para preparado oral;;;;Insensible;Manual;Si;No;;; • 9729 ¦ polvo para preparado oral ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9384 ¦ mililitro;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;660291000167106 ¦ amoxicilina ¦ Vigente ; • 647531000167102 ¦ amoxicilina ¦ 1 ¦ 250.0 ¦ miligramo ¦ 5.0 ¦ mililitro ¦ Vigente ;12284 ¦ amoxicilina ¦ J01CA04;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
690971000167102;Vigente;atomoxetina 80 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;668051000167105 ¦ atomoxetina ¦ Vigente ; • 648391000167109 ¦ atomoxetina ¦ 1 ¦ 80.0 ¦ miligramo ¦ Vigente ;13599 ¦ atomoxetina ¦ N06BA09;Si; • 420189009 ¦ atomoxetina, 80 mg, cápsula ¦ es un[a] ¦ 0;
690981000167100;Vigente;temozolomida 20 mg cápsula;;;;Insensible;Manual;No;No;;; • 9794 ¦ cápsula ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666741000167105 ¦ temozolomida ¦ Vigente ; • 657941000167103 ¦ temozolomida ¦ 1 ¦ 20.0 ¦ miligramo ¦ Vigente ;12784 ¦ temozolomida ¦ L01AX03;Si; • 327043004 ¦ temozolomida, 20 mg, cápsulas ¦ es un[a] ¦ 0;
690991000167103;Vigente;ácido fusídico 2% (20 mg/g) + betametasona valerato 0,1% (1 mg/g) crema;;;;Insensible;Manual;No;No;;; • 9783 ¦ crema ¦ Continua ¦ 1;89 ¦ Receta Médica; • 9329 ¦ aplicación;; • 9446 ¦ tópica ¦ 1;95 ¦ válido como MC prescribible;;;No;669861000167109 ¦ ácido fusídico + betametasona valerato ¦ Vigente ;" • 649291000167107 ¦ betametasona valerato ¦ 2 ¦ 1.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente 
 • 657841000167106 ¦ ácido fusídico ¦ 1 ¦ 20.0 ¦ miligramo ¦ 1.0 ¦ gramo ¦ Vigente ";11709 ¦ betametasona ¦ D07AC01;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
691001000167104;Vigente;terbinafina 250 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;666651000167100 ¦ terbinafina ¦ Vigente ; • 654011000167107 ¦ terbinafina ¦ 1 ¦ 250.0 ¦ miligramo ¦ Vigente ;11533 ¦ terbinafina ¦ D01BA02;Si; • 324718007 ¦ terbinafina, 250 mg, comprimido ¦ es un[a] ¦ 0;
691011000167102;Vigente;rabeprazol 20 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;91 ¦ Receta Médica Retenida; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663881000167104 ¦ rabeprazol ¦ Vigente ; • 657591000167104 ¦ rabeprazol ¦ 1 ¦ 20.0 ¦ miligramo ¦ Vigente ;;Si; • 317325006 ¦ rabeprazol sódico, 20 mg, comprimido con recubrimiento entérico ¦ es un[a] ¦ 0;
691021000167107;Vigente;estradiol 1 mg + noretisterona 500 mcg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;663861000167107 ¦ estradiol + noretisterona ¦ Vigente ;" • 652321000167107 ¦ noretisterona ¦ 2 ¦ 500.0 ¦ microgramo ¦ Vigente 
 • 653081000167104 ¦ estradiol ¦ 1 ¦ 1.0 ¦ miligramo ¦ Vigente ";11984 ¦ norestisterona y estrógeno ¦ G03FA01;Si; • 325662001 ¦ estradiol+acetato de noretisterona, 1mg/0,5 mg, comprimido ¦ es un[a] ¦ 0;
691031000167109;Vigente;amantadina 100 mg comprimido;;;;Insensible;Manual;Si;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;670701000167102 ¦ amantadina ¦ Vigente ; • 653161000167108 ¦ amantadina ¦ 1 ¦ 100.0 ¦ miligramo ¦ Vigente ;13390 ¦ amantadina ¦ N04BB01;Si; • 375373003 ¦ clorhidrato de amantadina, 100 mg, comprimido ¦ es un[a] ¦ 0;
691041000167101;Vigente;fexofenadina 60 mg + pseudoefedrina clorhidrato 120 mg comprimido liberación modificada;;;;Insensible;Manual;No;No;;; • 9785 ¦ comprimido liberación modificada ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9355 ¦ comprimido;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;662481000167109 ¦ fexofenadina + pseudoefedrina clorhidrato ¦ Vigente ;" • 654171000167104 ¦ fexofenadina ¦ 1 ¦ 60.0 ¦ miligramo ¦ Vigente 
 • 653751000167106 ¦ pseudoefedrina clorhidrato ¦ 2 ¦ 120.0 ¦ miligramo ¦ Vigente ";;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
691051000167103;Vigente;salbutamol 2 mg comprimido;;;;Insensible;Manual;No;No;;; • 9786 ¦ comprimido ¦ Discreta ¦ 1;89 ¦ Receta Médica; • 9382 ¦ miligramo;; • 9437 ¦ oral ¦ 1;95 ¦ válido como MC prescribible;;;No;664741000167103 ¦ salbutamol ¦ Vigente ; • 651431000167106 ¦ salbutamol ¦ 1 ¦ 2.0 ¦ miligramo ¦ Vigente ;13974 ¦ salbutamol ¦ R03CC02;Si; • 320106000 ¦ salbutamol, 2 mg, comprimido ¦ es un[a] ¦ 0;
