ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;ConceptID Fármacos - Sustancia ¦ Preferido Fármacos - Sustancia ¦ Orden ¦ Estado;Comercializado;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
665051000167103;Vigente;bencilpenicilina benzatina;;;;Insensible;Manual;Si;No; • Antibiótico; • 653851000167104 ¦ bencilpenicilina benzatina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665061000167100;Vigente;cladribina;;;;Insensible;Autogenerado;Si;No;; • 651661000167104 ¦ cladribina ¦ 1 ¦ Vigente ;Si; • 108800000 ¦ cladribina ¦ es un[a] ¦ 0;
665071000167106;Vigente;topotecán;;;;Insensible;Autogenerado;No;No;; • 647751000167104 ¦ topotecán ¦ 1 ¦ Vigente ;Si; • 108779005 ¦ topotecán ¦ es un[a] ¦ 0;
665081000167108;Vigente;iohexol;;;;Insensible;Autogenerado;Si;No;; • 655841000167103 ¦ iohexol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665091000167105;Vigente;budesonida + formoterol;;;;Insensible;Autogenerado;No;No;;" • 654721000167104 ¦ budesonida ¦ 1 ¦ Vigente 
 • 655241000167104 ¦ formoterol ¦ 2 ¦ Vigente ";Si; • 413717007 ¦ budesonida + formoterol ¦ es un[a] ¦ 0;
665101000167103;Vigente;tobramicina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 656801000167106 ¦ tobramicina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665111000167101;Vigente;cianocobalamina + lidocaína + piridoxina + tiamina;;;;Insensible;Autogenerado;No;No;;" • 657701000167103 ¦ piridoxina ¦ 3 ¦ Vigente 
 • 657111000167102 ¦ lidocaína ¦ 2 ¦ Vigente 
 • 653131000167104 ¦ tiamina ¦ 4 ¦ Vigente 
 • 651171000167101 ¦ cianocobalamina ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665121000167106;Vigente;ibuprofeno + pseudoefedrina clorhidrato;;;;Insensible;Autogenerado;Si;No;;" • 653751000167106 ¦ pseudoefedrina clorhidrato ¦ 2 ¦ Vigente 
 • 651421000167109 ¦ ibuprofeno ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665131000167108;Vigente;vemurafenib;;;;Insensible;Autogenerado;No;No;; • 653731000167100 ¦ vemurafenib ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665141000167100;Vigente;alantoína + betaína + fluoruro sódico + xilitol;;;;Insensible;Autogenerado;Si;No;;" • 658181000167107 ¦ betaína ¦ 2 ¦ Vigente 
 • 654371000167101 ¦ fluoruro sódico ¦ 3 ¦ Vigente 
 • 648501000167106 ¦ alantoína ¦ 1 ¦ Vigente 
 • 652021000167105 ¦ xilitol ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665151000167102;Vigente;budesonida;;;;Insensible;Autogenerado;No;No;; • 654721000167104 ¦ budesonida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665161000167104;Vigente;goserelina;;;;Insensible;Autogenerado;Si;No;; • 654501000167100 ¦ goserelina ¦ 1 ¦ Vigente ;Si; • 126138002 ¦ goserelina ¦ es un[a] ¦ 0;
665171000167105;Vigente;verapamilo;;;;Insensible;Autogenerado;No;No;; • 655901000167108 ¦ verapamilo ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665181000167107;Vigente;venlafaxina;;;;Insensible;Autogenerado;No;No; • Observatorio de precios; • 656001000167103 ¦ venlafaxina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665191000167109;Vigente;bupivacaína;;;;Insensible;Autogenerado;No;No;; • 654821000167105 ¦ bupivacaína ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665201000167106;Vigente;codeína + paracetamol;;;;Insensible;Autogenerado;No;No;;" • 658371000167108 ¦ paracetamol ¦ 2 ¦ Vigente 
 • 650661000167109 ¦ codeína ¦ 1 ¦ Vigente ";Si; • 412556009 ¦ paracetamol + codeína ¦ es un[a] ¦ 0;
665211000167108;Vigente;tolbutamida;;;;Insensible;Autogenerado;No;No;; • 648151000167104 ¦ tolbutamida ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665221000167103;Vigente;isotretinoína;;;;Insensible;Autogenerado;Si;No;; • 654001000167105 ¦ isotretinoína ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665231000167101;Vigente;itraconazol;;;;Insensible;Autogenerado;Si;No;; • 654061000167109 ¦ itraconazol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665241000167109;Vigente;pancreatina 6 NF + simeticona;;;;Insensible;Autogenerado;No;No;;" • 655611000167103 ¦ simeticona ¦ 2 ¦ Vigente 
 • 653741000167108 ¦ pancreatina 6 NF ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665251000167107;Vigente;tocilizumab;;;;Insensible;Autogenerado;No;No;; • 648231000167103 ¦ tocilizumab ¦ 1 ¦ Vigente ;Si; • 444649004 ¦ tocilizumab ¦ es un[a] ¦ 0;
665261000167105;Vigente;isoniazida;;;;Insensible;Autogenerado;Si;No;; • 654031000167100 ¦ isoniazida ¦ 1 ¦ Vigente ;Si; • 81335000 ¦ isoniazida ¦ es un[a] ¦ 0;
665271000167104;Vigente;aminolevulinato de metilo;;;;Insensible;Autogenerado;Si;No;; • 657981000167105 ¦ aminolevulinato de metilo ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665281000167102;Vigente;ketotifeno;;;;Insensible;Autogenerado;Si;No;; • 656881000167102 ¦ ketotifeno ¦ 1 ¦ Vigente ;Si; • 354038002 ¦ ketotifeno ¦ es un[a] ¦ 0;
665291000167100;Vigente;travoprost;;;;Insensible;Autogenerado;No;No; • Observatorio de precios; • 648541000167109 ¦ travoprost ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665301000167101;Vigente;clorhexidina + cloruro de cetilpiridinio + lactato de zinc;;;;Insensible;Autogenerado;Si;No;;" • 650901000167102 ¦ cloruro de cetilpiridinio ¦ 2 ¦ Vigente 
 • 657721000167106 ¦ clorhexidina ¦ 1 ¦ Vigente 
 • 654071000167103 ¦ lactato de zinc ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665311000167104;Vigente;metamizol sódico + pargeverina;;;;Insensible;Autogenerado;Si;No;;" • 655131000167100 ¦ metamizol sódico ¦ 1 ¦ Vigente 
 • 658701000167102 ¦ pargeverina ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665321000167109;Vigente;bupivacaína + dextrosa monohidrato;;;;Insensible;Autogenerado;No;No;;" • 655881000167105 ¦ dextrosa monohidrato ¦ 2 ¦ Vigente 
 • 654821000167105 ¦ bupivacaína ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665331000167106;Vigente;valaciclovir;;;;Insensible;Autogenerado;No;No;; • 654121000167103 ¦ valaciclovir ¦ 1 ¦ Vigente ;Si; • 324820003 ¦ valaciclovir ¦ es un[a] ¦ 0;
665341000167103;Vigente;lopinavir + ritonavir;;;;Insensible;Autogenerado;Si;No;;" • 654221000167106 ¦ lopinavir ¦ 1 ¦ Vigente 
 • 654311000167105 ¦ ritonavir ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665351000167100;Vigente;ambroxol;;;;Insensible;Autogenerado;Si;No;; • 657381000167106 ¦ ambroxol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665361000167102;Vigente;clindamicina;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 652831000167100 ¦ clindamicina ¦ 1 ¦ Vigente ;Si; • 58883005 ¦ clindamicina ¦ es un[a] ¦ 0;
665371000167108;Vigente;tramadol;;;;Insensible;Autogenerado;No;No;; • 655041000167107 ¦ tramadol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665381000167105;Vigente;valganciclovir;;;;Insensible;Autogenerado;No;No;; • 652061000167103 ¦ valganciclovir ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665391000167107;Vigente;ácido ascórbico + magnesio;;;;Insensible;Autogenerado;Si;No;;" • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ Vigente 
 • 648251000167109 ¦ magnesio ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665401000167105;Vigente;nitroglicerina;;;;Insensible;Autogenerado;No;No;; • 653441000167104 ¦ nitroglicerina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665411000167107;Vigente;tolnaftato;;;;Insensible;Autogenerado;No;No;; • 652741000167102 ¦ tolnaftato ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665421000167102;Vigente;trabectedina;;;;Insensible;Autogenerado;No;No;; • 648911000167100 ¦ trabectedina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665431000167100;Vigente;claritromicina;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 652521000167104 ¦ claritromicina ¦ 1 ¦ Vigente ;Si; • 83999008 ¦ claritromicina ¦ es un[a] ¦ 0;
665441000167108;Vigente;alcaftadina;;;;Insensible;Manual;Si;No;; • 657731000167108 ¦ alcaftadina ¦ 1 ¦ Vigente ;Si; • 447209009 ¦ alcaftadina ¦ es un[a] ¦ 0;
665451000167106;Vigente;loteprednol;;;;Insensible;Autogenerado;Si;No;; • 654231000167108 ¦ loteprednol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665461000167109;Vigente;trastuzumab;;;;Insensible;Autogenerado;No;No;; • 648981000167106 ¦ trastuzumab ¦ 1 ¦ Vigente ;Si; • 327397006 ¦ trastuzumab ¦ es un[a] ¦ 0;
665471000167103;Vigente;ácido ascórbico + calcio + magnesio;;;;Insensible;Autogenerado;Si;No;;" • 654471000167106 ¦ calcio ¦ 2 ¦ Vigente 
 • 652881000167101 ¦ ácido ascórbico ¦ 1 ¦ Vigente 
 • 648251000167109 ¦ magnesio ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665481000167101;Vigente;tioconazol;;;;Insensible;Autogenerado;No;No;; • 654661000167102 ¦ tioconazol ¦ 1 ¦ Vigente ;Si; • 332967005 ¦ tioconazol ¦ es un[a] ¦ 0;
665491000167104;Vigente;tiocolchicósido;;;;Insensible;Autogenerado;No;No;; • 647971000167105 ¦ tiocolchicósido ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665501000167109;Vigente;zuclopentixol;;;;Insensible;Autogenerado;No;No;; • 649031000167103 ¦ zuclopentixol ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665511000167106;Vigente;ciprofloxacino + hidrocortisona;;;;Insensible;Autogenerado;Si;No; • Antibiótico;" • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ Vigente 
 • 651101000167108 ¦ hidrocortisona ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665521000167101;Vigente;vacuna Bordetella pertussis (acelular) + toxoide difteria + toxoide tétano + fosfato de aluminio (adyuvante);;;;Insensible;Manual;No;No;;" • 648661000167109 ¦ toxoide difteria ¦ 2 ¦ Vigente 
 • 648771000167106 ¦ toxoide tétano ¦ 3 ¦ Vigente 
 • 654151000167107 ¦ Bordetella pertussis (acelular) ¦ 1 ¦ Vigente 
 • 655631000167105 ¦ fosfato de aluminio ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665531000167104;Vigente;ziprasidona;;;;Insensible;Autogenerado;No;No;; • 648871000167102 ¦ ziprasidona ¦ 1 ¦ Vigente ;Si; • 373389002 ¦ ziprasidona ¦ es un[a] ¦ 0;
665541000167107;Vigente;cisplatino;;;;Insensible;Autogenerado;Si;No;; • 650291000167102 ¦ cisplatino ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665551000167105;Vigente;glimepirida + metformina;;;;Insensible;Autogenerado;Si;No;;" • 655321000167104 ¦ metformina ¦ 2 ¦ Vigente 
 • 651231000167105 ¦ glimepirida ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665561000167108;Vigente;zidovudina;;;;Insensible;Autogenerado;No;No;; • 648821000167101 ¦ zidovudina ¦ 1 ¦ Vigente ;Si; • 27479000 ¦ zidovudina ¦ es un[a] ¦ 0;
665571000167102;Vigente;cisaprida;;;;Insensible;Autogenerado;Si;No;; • 647541000167105 ¦ cisaprida ¦ 1 ¦ Vigente ;Si; • 30317002 ¦ cisaprida ¦ es un[a] ¦ 0;
665581000167100;Vigente;ciproterona + etinilestradiol;;;;Insensible;Autogenerado;Si;No;;" • 647581000167103 ¦ ciproterona ¦ 1 ¦ Vigente 
 • 657281000167103 ¦ etinilestradiol ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665591000167103;Vigente;tiopental sódico;;;;Insensible;Autogenerado;No;No;; • 655061000167108 ¦ tiopental sódico ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665601000167108;Vigente;tioguanina;;;;Insensible;Autogenerado;No;No;; • 657001000167100 ¦ tioguanina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665611000167105;Vigente;zopiclona;;;;Insensible;Autogenerado;No;No;; • 649051000167109 ¦ zopiclona ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665621000167100;Vigente;zolpidem;;;;Insensible;Autogenerado;No;No;; • 649071000167101 ¦ zolpidem ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665631000167103;Vigente;metoxipolietilenglicol epoetina beta;;;;Insensible;Autogenerado;Si;No;; • 658071000167106 ¦ metoxipolietilenglicol epoetina beta ¦ 1 ¦ Vigente ;Si; • 426360006 ¦ metoxipolietilenglicol-epoetina beta ¦ es un[a] ¦ 0;
665641000167106;Vigente;timolol;;;;Insensible;Autogenerado;No;No;; • 653921000167104 ¦ timolol ¦ 1 ¦ Vigente ;Si; • 331322007 ¦ timol ¦ es un[a] ¦ 0;
665651000167109;Vigente;tamsulosina;;;;Insensible;Autogenerado;No;No;; • 656751000167100 ¦ tamsulosina ¦ 1 ¦ Vigente ;Si; • 108559004 ¦ tamsulosina ¦ es un[a] ¦ 0;
665661000167107;Vigente;tigeciclina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 658251000167107 ¦ tigeciclina ¦ 1 ¦ Vigente ;Si; • 418631002 ¦ tigeciclina ¦ es un[a] ¦ 0;
665671000167101;Vigente;racepinefrina;;;;Insensible;Autogenerado;No;No;; • 652671000167104 ¦ racepinefrina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665681000167104;Vigente;mesalazina;;;;Insensible;Autogenerado;Si;No;; • 657161000167100 ¦ mesalazina ¦ 1 ¦ Vigente ;Si; • 86977007 ¦ mesalazina ¦ es un[a] ¦ 0;
665691000167102;Vigente;telmisartán;;;;Insensible;Autogenerado;No;No;; • 656091000167109 ¦ telmisartán ¦ 1 ¦ Vigente ;Si; • 129487008 ¦ telmisartán ¦ es un[a] ¦ 0;
665701000167102;Vigente;ergocalciferol + nistatina + óxido de zinc + retinol;;;;Insensible;Autogenerado;No;No;;" • 651121000167100 ¦ ergocalciferol ¦ 1 ¦ Vigente 
 • 648441000167105 ¦ óxido de zinc ¦ 3 ¦ Vigente 
 • 658451000167106 ¦ nistatina ¦ 2 ¦ Vigente 
 • 655351000167108 ¦ retinol ¦ 4 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665711000167100;Vigente;ciprofloxacino;;;;Insensible;Autogenerado;Si;No; • Antibiótico; • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ Vigente ;Si; • 7577004 ¦ ciprofloxacino ¦ es un[a] ¦ 0;
665721000167105;Vigente;ciprofloxacino + dexametasona;;;;Insensible;Autogenerado;Si;No; • Antibiótico;" • 648071000167108 ¦ ciprofloxacino ¦ 1 ¦ Vigente 
 • 650911000167100 ¦ dexametasona ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665731000167107;Vigente;bromuro de pinaverio;;;;Insensible;Autogenerado;No;No;; • 653791000167104 ¦ bromuro de pinaverio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665741000167104;Vigente;pioglitazona;;;;Insensible;Autogenerado;No;No;; • 650091000167107 ¦ pioglitazona ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665751000167101;Vigente;teicoplanina;;;;Insensible;Autogenerado;No;No; • Antibiótico; • 657861000167107 ¦ teicoplanina ¦ 1 ¦ Vigente ;Si; • 96014005 ¦ teicoplanina ¦ es un[a] ¦ 0;
665761000167103;Vigente;tinidazol;;;;Insensible;Autogenerado;No;No;; • 653891000167106 ¦ tinidazol ¦ 1 ¦ Vigente ;Si; • 324550004 ¦ tinidazol ¦ es un[a] ¦ 0;
665771000167109;Vigente;vincristina;;;;Insensible;Autogenerado;No;No;; • 654691000167107 ¦ vincristina ¦ 1 ¦ Vigente ;Si; • 23079006 ¦ vincristina ¦ es un[a] ¦ 0;
665781000167106;Vigente;voriconazol;;;;Insensible;Autogenerado;No;No;; • 647891000167104 ¦ voriconazol ¦ 1 ¦ Vigente ;Si; • 386116008 ¦ voriconazol ¦ es un[a] ¦ 0;
665791000167108;Vigente;vinorelbina;;;;Insensible;Autogenerado;No;No;; • 654641000167103 ¦ vinorelbina ¦ 1 ¦ Vigente ;Si; • 108792008 ¦ vinorelbina ¦ es un[a] ¦ 0;
665801000167107;Vigente;tirofibán;;;;Insensible;Autogenerado;No;No;; • 648041000167103 ¦ tirofibán ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665811000167109;Vigente;vorinostat;;;;Insensible;Autogenerado;No;No;; • 647921000167106 ¦ vorinostat ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665821000167104;Vigente;warfarina;;;;Insensible;Autogenerado;No;No;; • 648161000167101 ¦ warfarina ¦ 1 ¦ Vigente ;Si; • 48603004 ¦ warfarina ¦ es un[a] ¦ 0;
665831000167102;Vigente;metadona;;;;Insensible;Autogenerado;Si;No;; • 657041000167102 ¦ metadona ¦ 1 ¦ Vigente ;Si; • 51758009 ¦ metadona ¦ es un[a] ¦ 0;
665841000167105;Vigente;interferón alfa 2b;;;;Insensible;Autogenerado;Si;No;; • 656831000167101 ¦ interferón alfa 2b ¦ 1 ¦ Vigente ;Si; • 108797002 ¦ interferón alfa-2b ¦ es un[a] ¦ 0;
665851000167108;Vigente;metamizol sódico; •  dipirona;;;Insensible;Autogenerado;Si;No;; • 655131000167100 ¦ metamizol sódico ¦ 1 ¦ Vigente ;Si; • 451019009 ¦ metamizol sódico ¦ es un[a] ¦ 0;
665861000167106;Vigente;otilonio bromuro;;;;Insensible;Autogenerado;No;No;; • 657491000167100 ¦ otilonio bromuro ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665871000167100;Vigente;vigabatrina;;;;Insensible;Autogenerado;No;No;; • 653761000167109 ¦ vigabatrina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665881000167103;Vigente;brotizolam;;;;Insensible;Autogenerado;No;No;; • 654741000167105 ¦ brotizolam ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665891000167101;Vigente;tizanidina;;;;Insensible;Autogenerado;No;No;; • 648001000167101 ¦ tizanidina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665901000167100;Vigente;vinblastina;;;;Insensible;Autogenerado;No;No;; • 654731000167102 ¦ vinblastina ¦ 1 ¦ Vigente ;Si; • 12436009 ¦ vinblastina ¦ es un[a] ¦ 0;
665911000167103;Vigente;vildagliptina;;;;Insensible;Autogenerado;No;No;; • 654761000167106 ¦ vildagliptina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665921000167108;Vigente;tirotropina alfa;;;;Insensible;Autogenerado;No;No;; • 648031000167106 ¦ tirotropina alfa ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665931000167105;Vigente;rotigotina;;;;Insensible;Autogenerado;No;No;; • 647351000167103 ¦ rotigotina ¦ 1 ¦ Vigente ;Si; • 421915002 ¦ rotigotina ¦ es un[a] ¦ 0;
665941000167102;Vigente;ácido gamma aminobutírico + hematoporfirina + procaína;;;;Insensible;Autogenerado;Si;No;;" • 657421000167103 ¦ hematoporfirina ¦ 2 ¦ Vigente 
 • 650971000167109 ¦ ácido gamma aminobutírico ¦ 1 ¦ Vigente 
 • 650181000167109 ¦ procaína ¦ 3 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665951000167104;Vigente;brimonidina + brinzolamida;;;;Insensible;Autogenerado;No;No;;" • 657051000167104 ¦ brimonidina ¦ 1 ¦ Vigente 
 • 653121000167101 ¦ brinzolamida ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665961000167101;Vigente;mesna;;;;Insensible;Autogenerado;Si;No;; • 657191000167105 ¦ mesna ¦ 1 ¦ Vigente ;Si; • 108821000 ¦ mesna ¦ es un[a] ¦ 0;
665971000167107;Vigente;citalopram;;;;Insensible;Autogenerado;Si;No;; • 651111000167105 ¦ citalopram ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
665981000167109;Vigente;citarabina;;;;Insensible;Autogenerado;Si;No;; • 651151000167109 ¦ citarabina ¦ 1 ¦ Vigente ;Si; • 89265009 ¦ citarabina ¦ es un[a] ¦ 0;
665991000167106;Vigente;tioridazina;;;;Insensible;Autogenerado;No;No;; • 655051000167105 ¦ tioridazina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666001000167105;Vigente;citrato de calcio;;;;Insensible;Autogenerado;Si;No;; • 651321000167102 ¦ citrato de calcio ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666011000167107;Vigente;colecalciferol + malato de calcio;;;;Insensible;Autogenerado;Si;No;;" • 648081000167105 ¦ colecalciferol ¦ 1 ¦ Vigente 
 • 654341000167106 ¦ malato de calcio ¦ 2 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666021000167102;Vigente;zanamivir;;;;Insensible;Autogenerado;No;No;; • 648841000167107 ¦ zanamivir ¦ 1 ¦ Vigente ;Si; • 116100000 ¦ zanamivir ¦ es un[a] ¦ 0;
666031000167100;Vigente;ácido glutámico + glutamato de sodio + piridoxina;;;;Insensible;Autogenerado;No;No;;" • 648381000167107 ¦ glutamato de sodio ¦ 2 ¦ Vigente 
 • 657701000167103 ¦ piridoxina ¦ 3 ¦ Vigente 
 • 656361000167101 ¦ ácido glutámico ¦ 1 ¦ Vigente ";Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666041000167108;Vigente;clorazepato dipotásico;;;;Insensible;Autogenerado;Si;No;; • 652651000167107 ¦ clorazepato dipotásico ¦ 1 ¦ Vigente ;Si; • 79157008 ¦ clorazepato dipotásico ¦ es un[a] ¦ 0;
666051000167106;Vigente;felodipino;;;;Insensible;Autogenerado;Si;No;; • 651031000167102 ¦ felodipino ¦ 1 ¦ Vigente ;Si; • 108535009 ¦ felodipino ¦ es un[a] ¦ 0;
666061000167109;Vigente;imipramina;;;;Insensible;Autogenerado;Si;No;; • 657291000167101 ¦ imipramina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666071000167103;Vigente;famotidina;;;;Insensible;Autogenerado;Si;No;; • 655231000167107 ¦ famotidina ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666081000167101;Vigente;ustekinumab;;;;Insensible;Autogenerado;No;No;; • 652081000167106 ¦ ustekinumab ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666091000167104;Vigente;febuxostat;;;;Insensible;Autogenerado;Si;No;; • 650981000167106 ¦ febuxostat ¦ 1 ¦ Vigente ;Si; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
666101000167106;Vigente;heparina sódica;;;;Insensible;Autogenerado;Si;No;; • 656441000167107 ¦ heparina sódica ¦ 1 ¦ Vigente ;Si; • 84812008 ¦ heparina ¦ es un[a] ¦ 0;
666111000167108;Vigente;piperacilina - tazobactam;;;;Insensible;Manual;No;No; • Antibiótico;" • 650141000167102 ¦ piperacilina ¦ 1 ¦ Vigente 
 • 656971000167106 ¦ tazobactam ¦ 2 ¦ Vigente ";Si; • 346628003 ¦ piperacilina+tazobactam ¦ es un[a] ¦ 0;
