ConceptID;Estado;Término Preferido;Términos Sinónimos;Término Abreviado;Observación;Sensibilidad;Creación Nombre;Revisado;Consultar;Etiquetas;Sabor;Laboratorio Comercial;ISP;Bioequivalente;ConceptID Fármacos - Medicamento Clínico ¦ Preferido Fármacos - Medicamento Clínico ¦ Estado;ConceptID Fármacos - Familia de Productos ¦ Preferido Fármacos - Familia de Productos ¦ Estado;Comercializado;FFE;ConceptID SNM ¦ Preferido SNM ¦ Tipo de Relación ¦ Grupo;CIE-10 ¦ Tipo de Relación
853791000167106;Vigente;gentamicina 80 mg/2 mL solución inyectable (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 20889 ¦ B-493/14 ¦ GENTAMICINA SOLUCIÓN INYECTABLE 80 mg/2 mL;;689911000167103 ¦ gentamicina 80 mg/2 mL (40 mg/mL) inyectable ¦ Vigente ;776691000167108 ¦ gentamicina ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853801000167105;Vigente;sildenafil 50 mg comprimido recubierto (Medley);;;;Sensible;Manual;No;No;;;9643 ¦ Medley Industria Farmacéutica Ltda. Importado (Sanofi-Aventis); • 23112 ¦ F-20551/13 ¦ SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg;;679551000167103 ¦ sildenafil 50 mg comprimido ¦ Vigente ;796851000167108 ¦ sildenafil ¦ Vigente ;No; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853811000167107;Vigente;haloperidol 1 mg comprimido (Synthon);;;;Sensible;Manual;No;No;;;9687 ¦ Synthon Chile Ltda.; • 21000 ¦ F-4182/15 ¦ HALOPERIDOL COMPRIMIDOS 1 mg;;688501000167101 ¦ haloperidol 1 mg comprimido ¦ Vigente ;771971000167105 ¦ haloperidol ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853821000167102;Vigente;sildenafil 100 mg comprimido recubierto (Medley);;;;Sensible;Manual;No;No;;;9643 ¦ Medley Industria Farmacéutica Ltda. Importado (Sanofi-Aventis); • 23111 ¦ F-20550/13 ¦ SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg;;688061000167105 ¦ sildenafil 100 mg comprimido ¦ Vigente ;796851000167108 ¦ sildenafil ¦ Vigente ;No; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853831000167100;Vigente;transtec 35 mcg/hora sistema terapéutico transdérmico (Grünenthal);;;;Sensible;Manual;No;No;;;9549 ¦ Grünenthal Chilena Ltda.; • 23503 ¦ F-13396/13 ¦ TRANSTEC SISTEMA TERAPÉUTICO TRANSDÉRMICO 35 mcg/hora (BUPRENORFINA);;688821000167106 ¦ buprenorfina 20 mg (35 mcg/hora) parche ¦ Vigente ;795481000167108 ¦ transtec ¦ Vigente ;Si; • 9974 ¦ sistema terapéutico transdérmico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853841000167108;Vigente;vitalfil 100 mg comprimido recubierto (OPKO);;;;Sensible;Manual;No;No;;;9658 ¦ OPKO CHILE S.A.; • 23795 ¦ F-19891/13 ¦ VITALFIL COMPRIMIDOS RECUBIERTOS 100 mg;;688061000167105 ¦ sildenafil 100 mg comprimido ¦ Vigente ;781411000167101 ¦ vitalfil ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853851000167106;Vigente;brexotide LF 50 / 25 aerosol para inhalación (Etex);;;;Sensible;Manual;No;No;;;9511 ¦ Etex Farmacéutica Ltda.; • 19239 ¦ F-22547/16 ¦ BREXOTIDE LF 50/25 AEROSOL PARA INHALACIÓN;;688951000167106 ¦ fluticasona propionato 50 mcg/dosis + salmeterol 25 mcg/dosis aerosol para inhalación ¦ Vigente ;780041000167100 ¦ brexotide LF ¦ Vigente ;Si; • 9846 ¦ aerosol para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853861000167109;Vigente;esmeron 100 mg/10 mL solución inyectable (MSD);;;;Sensible;Manual;No;No;;;9580 ¦ Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc; • 20446 ¦ F-21613/14 ¦ ESMERON SOLUCIÓN INYECTABLE 100 mg/10 mL (BROMURO DE ROCURONIO);;689061000167100 ¦ bromuro de rocuronio 100 mg/10 mL (10 mg/mL) inyectable ¦ Vigente ;790101000167101 ¦ esmeron ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853871000167103;Vigente;quetium 25 mg comprimido recubierto (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22769 ¦ F-20198/13 ¦ QUETIUM COMPRIMIDOS RECUBIERTOS 25 mg;;678701000167100 ¦ quetiapina 25 mg comprimido ¦ Vigente ;775841000167106 ¦ quetium ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853881000167101;Vigente;ifosfamida 1 g polvo liofilizado para solución inyectable (Fresenius Kabi);;;;Sensible;Manual;No;No;;;9573 ¦ Lab. Fresenius Kabi Chile Ltda.;;;678111000167104 ¦ ifosfamida 1000 mg inyectable ¦ Vigente ;782121000167106 ¦ ifosfamida ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853891000167104;Vigente;levetiracetam 500 mg comprimido recubierto (Medinova);;;;Sensible;Manual;No;No;;;9642 ¦ Medinova Farma Ltda.; • 21498 ¦ F-22545/16 ¦ LEVETIRACETAM COMPRIMIDOS RECUBIERTOS 500 mg;;677441000167107 ¦ levetiracetam 500 mg comprimido ¦ Vigente ;804921000167102 ¦ levetiracetam ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853901000167103;Vigente;auxxil 500 mg comprimido recubierto (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 19001 ¦ F-6249/15 ¦ AUXXIL COMPRIMIDOS RECUBIERTOS 500 mg;;690401000167104 ¦ levofloxacino 500 mg comprimido ¦ Vigente ;779201000167105 ¦ auxxil ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853911000167101;Vigente;entaxar 50 comprimido recubierto (Royal Pharma);;;;Sensible;Manual;No;No;;;9679 ¦ Royal Pharma S.A.; • 20391 ¦ F-19638/12 ¦ ENTAXAR 50 COMPRIMIDOS RECUBIERTOS 50 mg;;693271000167103 ¦ lacosamida 50 mg comprimido ¦ Vigente ;782151000167102 ¦ entaxar 50 ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853921000167106;Vigente;cefamox 500 mg cápsula (B-MS);;;;Sensible;Manual;No;No;;;9483 ¦ Bristol-Myers Squibb;" • 19417 ¦ F-8798/11 ¦ CEFAMOX CÁPSULAS 500 mg
 • 19418 ¦ F-18262/15 ¦ CEFAMOX CÁPSULAS 500 mg";" • 19413 ¦ F-6518/15 ¦ CEFADROXILO CÁPSULAS 500 mg
 • 18626 ¦ F-21104/14 ¦ ADROXEF CÁPSULAS 500 mg
 • 19414 ¦ F-6874/15 ¦ CEFADROXILO CÁPSULAS 500 mg";677211000167107 ¦ cefadroxilo 500 mg cápsula ¦ Vigente ;788761000167100 ¦ cefamox ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853931000167108;Vigente;quetium 300 mg comprimido recubierto (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22770 ¦ F-20255/13 ¦ QUETIUM COMPRIMIDOS RECUBIERTOS 300 mg;;693491000167103 ¦ quetiapina 300 mg comprimido ¦ Vigente ;775841000167106 ¦ quetium ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853941000167100;Vigente;ketoconazol 200 mg comprimido (Pasteur);;;;Sensible;Manual;No;No;;;9618 ¦ Laboratorios Pasteur Ltda.; • 21338 ¦ F-11619/11 ¦ KETOCONAZOL COMPRIMIDOS 200 mg;;678511000167109 ¦ ketoconazol 200 mg comprimido ¦ Vigente ;785771000167101 ¦ ketoconazol ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853951000167102;Vigente;ambisome polvo liofilizado para solución para infusión intravenosa con solvente (Gador);;;;Sensible;Manual;No;No;;;9529 ¦ Gador Ltda.; • 18742 ¦ B-2299/13 ¦ AMBISOME LIOFILIZADO PARA SOLUCIÓN PARA PERFUSIÓN 50 mg (AMFOTERICINA B LIPOSOMAL);;691871000167100 ¦ anfotericina B liposomal 50 mg inyectable ¦ Vigente ;782061000167100 ¦ ambisome ¦ Vigente ;Si; • 9906 ¦ polvo liofilizado para solución para infusión intravenosa con solvente; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853961000167104;Vigente;ranitidina 300 mg comprimido recubierto (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;;;679861000167102 ¦ ranitidina 300 mg comprimido ¦ Vigente ;804221000167107 ¦ ranitidina ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853971000167105;Vigente;levetiracetam 1000 mg comprimido recubierto (Medinova);;;;Sensible;Manual;No;No;;;9642 ¦ Medinova Farma Ltda.; • 21496 ¦ F-22546/16 ¦ LEVETIRACETAM COMPRIMIDOS RECUBIERTOS 1000 mg;;684271000167100 ¦ levetiracetam 1000 mg comprimido ¦ Vigente ;804921000167102 ¦ levetiracetam ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853981000167107;Vigente;oralne 10 mg cápsula blanda (Deutsche Pharma);;;;Sensible;Manual;No;No;;;9497 ¦ Deutsche Pharma S.A.;;;691401000167105 ¦ isotretinoína 10 mg cápsula ¦ Vigente ;782171000167105 ¦ oralne ¦ Vigente ;Si; • 9946 ¦ cápsula blanda; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
853991000167109;Vigente;quetium 100 mg comprimido recubierto (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22767 ¦ F-20257/13 ¦ QUETIUM COMPRIMIDOS RECUBIERTOS 100 mg;;697831000167108 ¦ quetiapina 100 mg comprimido ¦ Vigente ;775841000167106 ¦ quetium ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854001000167100;Vigente;miflonide 200 mcg polvo para inhalación en cápsula (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.; • 21941 ¦ F-7309/16 ¦ MIFLONIDE BREEZHALER POLVO PARA INHALACIÓN EN CÁPSULAS 200 mcg;;689931000167105 ¦ budesonida 200 mcg cápsula para inhalación ¦ Vigente ;782181000167107 ¦ miflonide ¦ Vigente ;Si; • 9818 ¦ polvo para inhalación en cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854011000167103;Vigente;ifosfamida 1 g polvo liofilizado para solución inyectable (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.;;;678111000167104 ¦ ifosfamida 1000 mg inyectable ¦ Vigente ;782121000167106 ¦ ifosfamida ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854021000167108;Vigente;lucentis solución inyectable (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.;;;689751000167101 ¦ ranibizumab 500 mcg/0,05 mL (10 mg/mL) inyectable ¦ Vigente ;782201000167106 ¦ lucentis ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854031000167105;Vigente;miflonide 400 mcg polvo para inhalación en cápsula (Novartis);;;;Sensible;Manual;No;No;;;9654 ¦ Novartis Chile S.A.; • 21942 ¦ F-7310/16 ¦ MIFLONIDE BREEZHALER POLVO PARA INHALACIÓN EN CÁPSULAS 400 mcg;;690051000167106 ¦ budesonida 400 mcg cápsula para inhalación ¦ Vigente ;782181000167107 ¦ miflonide ¦ Vigente ;Si; • 9818 ¦ polvo para inhalación en cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854041000167102;Vigente;ifosfamida 1 g polvo liofilizado para solución inyectable (Euromed);;;;Sensible;Manual;No;No;;;9611 ¦ Laboratorios Euromed Chile S.A.; • 21165 ¦ F-20337/13 ¦ IFOSFAMIDA LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1 g;;678111000167104 ¦ ifosfamida 1000 mg inyectable ¦ Vigente ;782121000167106 ¦ ifosfamida ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854051000167104;Vigente;quetium 200 mg comprimido recubierto (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22768 ¦ F-20256/13 ¦ QUETIUM COMPRIMIDOS RECUBIERTOS 200 mg;;685201000167108 ¦ quetiapina 200 mg comprimido ¦ Vigente ;775841000167106 ¦ quetium ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854061000167101;Vigente;losopil comprimido (Medipharm);;;;Sensible;Manual;No;No;;;9669 ¦ Productos Farmacéuticos Medipharm Ltda.;;;699031000167105 ¦ zopiclona 7,5 mg comprimido ¦ Vigente ;780881000167102 ¦ losopil ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854071000167107;Vigente;vermoil suspensión oral (Farmo Química);;;;Sensible;Manual;No;No;;;9523 ¦ Farmo Química del Pacífico S.A.;;;673141000167105 ¦ albendazol 200 mg/5 mL suspensión oral ¦ Vigente ;780451000167105 ¦ vermoil ¦ Vigente ;Si; • 9953 ¦ suspensión oral; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854081000167109;Vigente;propranolol clorhidrato 40 mg comprimido (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 22721 ¦ F-2279/14 ¦ PROPRANOLOL CLORHIDRATO COMPRIMIDOS 40 mg;;689651000167109 ¦ propranolol 40 mg comprimido ¦ Vigente ;771821000167102 ¦ propranolol clorhidrato ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854091000167106;Vigente;angiomax polvo liofilizado para solución inyectable (Ferrer);;;;Sensible;Manual;No;No;;;9582 ¦ Laboratorio Ferrer Chile; • 18863 ¦ F-20477/13 ¦ ANGIOMAX LIOFILIZADO PARA SOLUCIÓN INYECTABLE 250 mg;;689721000167105 ¦ bivalirudina 250 mg inyectable ¦ Vigente ;783921000167101 ¦ angiomax ¦ Vigente ;Si; • 10010 ¦ polvo liofilizado para solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854101000167104;Vigente;amikacina 100 mg/2 mL solución inyectable (Sanderson);;;;Sensible;Manual;No;No;;;9594 ¦ Laboratorio Sanderson S.A.; • 18753 ¦ B-141/13 ¦ AMIKACINA SOLUCIÓN INYECTABLE 100 mg/2 mL;;696511000167101 ¦ amikacina 100 mg/2 mL (50 mg/mL) inyectable ¦ Vigente ;793451000167102 ¦ amikacina ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854111000167102;Vigente;nitrato de plata barra tópica (Artículos Médicos);;;;Sensible;Manual;No;No;;;9501 ¦ Distribuidora Comercial de Artículos Médicos;;;678951000167102 ¦ nitrato de plata barra tópica ¦ Vigente ;782211000167108 ¦ nitrato de plata ¦ Vigente ;Si; • 10037 ¦ barra tópica; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854121000167107;Vigente;gentamicina 80 mg/2 mL solución inyectable (Sanderson);;;;Sensible;Manual;No;No;;;9594 ¦ Laboratorio Sanderson S.A.;;;689911000167103 ¦ gentamicina 80 mg/2 mL (40 mg/mL) inyectable ¦ Vigente ;776691000167108 ¦ gentamicina ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854131000167109;Vigente;dolospam comprimido (Lab Chile);;;;Sensible;Manual;No;No;;;9578 ¦ Laboratorio Chile S.A.; • 20154 ¦ F-3929/15 ¦ DOLOSPAM COMPRIMIDOS;;690941000167107 ¦ atropina sulfato 0,5 mg + papaverina 40 mg comprimido ¦ Vigente ;782381000167105 ¦ dolospam ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854141000167101;Vigente;abrilar jarabe (Pharma Investi);;;;Sensible;Manual;No;No;;;9663 ¦ Pharma Investi de Chile S.A.;;;690101000167106 ¦ hedera helix extracto estandarizado 35 mg/5 mL solución oral ¦ Vigente ;792421000167101 ¦ abrilar ¦ Vigente ;Si; • 9845 ¦ jarabe; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854151000167103;Vigente;lysodren comprimido (B-MS);;;;Sensible;Manual;No;No;;;9483 ¦ Bristol-Myers Squibb;;;676651000167106 ¦ mitotano 500 mg comprimido ¦ Vigente ;781741000167109 ¦ lysodren ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854161000167100;Vigente;piasclédine cápsula (Pharma Investi);;;;Sensible;Manual;No;No;;;9663 ¦ Pharma Investi de Chile S.A.;" • 22538 ¦ N-464/13 ¦ PIASCLEDINE CÁPSULAS
 • 22537 ¦ N-574/16 ¦ PIASCLEDINE CÁPSULAS";;687911000167106 ¦ antiartrósico cápsula ¦ Vigente ;782361000167102 ¦ piasclédine ¦ Vigente ;Si; • 10036 ¦ cápsula; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854171000167106;Vigente;solu - medrol 125 mg polvo liofilizado para solución inyectable con solvente (Pfizer);;;;Sensible;Manual;No;No;;;9591 ¦ Laboratorio Pfizer de Chile S.A.; • 23147 ¦ F-2817/14 ¦ SOLU-MEDROL POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 125 mg, CON SOLVENTE (METILPREDNISOLONA HEMISUCCINATO);;682671000167106 ¦ metilprednisolona 125 mg inyectable ¦ Vigente ;776881000167107 ¦ solu - cortef ¦ Vigente ;Si; • 9935 ¦ polvo liofilizado para solución inyectable con solvente; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854181000167108;Vigente;seretide LF 125 / 25 aerosol para inhalación (GSK);;;;Sensible;Manual;No;No;;;9544 ¦ Glaxo Smithkline Chile Farmacéutica Ltda.; • 23061 ¦ F-7530/16 ¦ SERETIDE 125/25 AEROSOL PARA INHALACIÓN;;673201000167104 ¦ fluticasona propionato 125 mcg/dosis + salmeterol 25 mcg/dosis aerosol para inhalación ¦ Vigente ;770651000167103 ¦ seretide LF ¦ Vigente ;Si; • 9846 ¦ aerosol para inhalación; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854191000167105;Vigente;tavanic 500 mg comprimido recubierto (Sanofi Aventis);;;;Sensible;Manual;No;No;;;9595 ¦ Laboratorio Sanofi Aventis de Chile S.A.;" • 23333 ¦ F-548/13 ¦ TAVANIC COMPRIMIDOS RECUBIERTOS 500 mg
 • 23332 ¦ F-21814/15 ¦ TAVANIC COMPRIMIDOS RECUBIERTOS 500 mg (LEVOFLOXACINO)";" • 19001 ¦ F-6249/15 ¦ AUXXIL COMPRIMIDOS RECUBIERTOS 500 mg
 • 21506 ¦ F-21740/15 ¦ LEVOFLOXACINO COMPRIMIDOS RECUBIERTOS 500 mg
 • 21508 ¦ F-15283/15 ¦ LEVOFLOXACINO COMPRIMIDOS RECUBIERTOS 500 mg
 • 21520 ¦ F-19998/13 ¦ LEVOXIN COMPRIMIDOS RECUBIERTOS 500 mg
 • 22776 ¦ F-7405/16 ¦ QUINOBIOT COMPRIMIDOS RECUBIERTOS 500 mg (LEVOFLOXACINO)";690401000167104 ¦ levofloxacino 500 mg comprimido ¦ Vigente ;792241000167108 ¦ tavanic ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854201000167107;Vigente;quetium XR 300 mg comprimido recubierto de liberación prolongada (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22764 ¦ F-20390/13 ¦ QUETIUM XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 300 mg;;695361000167100 ¦ quetiapina 300 mg comprimido liberación modificada ¦ Vigente ;775821000167100 ¦ quetium XR ¦ Vigente ;Si; • 10026 ¦ comprimido recubierto de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854211000167109;Vigente;tramadol clorhidrato 100 mg/2 mL solución inyectable (Labvitalis);;;;Sensible;Manual;No;No;;;9632 ¦ Labvitalis S. A.; • 23492 ¦ F-14439/14 ¦ TRAMADOL SOLUCIÓN INYECTABLE 100 mg/2 mL;;684151000167103 ¦ tramadol 100 mg/2 mL (50 mg/mL) inyectable ¦ Vigente ;775371000167109 ¦ tramadol clorhidrato ¦ Vigente ;Si; • 9971 ¦ solución inyectable; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854221000167104;Vigente;quetium XR 200 mg comprimido recubierto de liberación prolongada (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22763 ¦ F-20389/13 ¦ QUETIUM XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 200 mg;;683251000167105 ¦ quetiapina 200 mg comprimido liberación modificada ¦ Vigente ;775821000167100 ¦ quetium XR ¦ Vigente ;Si; • 10026 ¦ comprimido recubierto de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854231000167102;Vigente;palexis retard 100 mg comprimido recubierto de liberación prolongada (Grünenthal);;;;Sensible;Manual;No;No;;;9549 ¦ Grünenthal Chilena Ltda.;" • 22449 ¦ F-18397/15 ¦ PALEXIS RETARD COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 100 mg
 • 22448 ¦ F-18402/15 ¦ PALEXIS RETARD COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 100 mg";;691071000167106 ¦ tapentadol 100 mg comprimido liberación modificada ¦ Vigente ;801241000167103 ¦ palexis retard ¦ Vigente ;Si; • 10026 ¦ comprimido recubierto de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854241000167105;Vigente;quetium XR 400 mg comprimido recubierto de liberación prolongada (Saval);;;;Sensible;Manual;No;No;;;9596 ¦ Laboratorio Saval S.A.; • 22765 ¦ F-20391/13 ¦ QUETIUM XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 400 mg;;694791000167105 ¦ quetiapina 400 mg comprimido liberación modificada ¦ Vigente ;775821000167100 ¦ quetium XR ¦ Vigente ;Si; • 10026 ¦ comprimido recubierto de liberación prolongada; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854251000167108;Vigente;griseofulvina 500 mg comprimido (OPKO);;;;Sensible;Manual;No;No;;;9658 ¦ OPKO CHILE S.A.; • 20983 ¦ F-19388/12 ¦ GRISEOFULVINA COMPRIMIDOS 500 mg;;691501000167109 ¦ griseofulvina 500 mg comprimido ¦ Vigente ;782411000167107 ¦ griseofulvina ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854261000167106;Vigente;salvis comprimido con recubrimiento entérico (Recalcine);;;;Sensible;Manual;No;No;;;9621 ¦ Laboratorios Recalcine S.A.; • 23010 ¦ F-21599/14 ¦ SALVIS COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO;;679431000167108 ¦ esomeprazol 20 mg + naproxeno 500 mg comprimido ¦ Vigente ;795071000167103 ¦ salvis ¦ Vigente ;Si; • 9942 ¦ comprimido con recubrimiento entérico; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854271000167100;Vigente;noctidem comprimido recubierto (Iphsa);;;;Sensible;Manual;No;No;;;9561 ¦ Interpharma S.A.; • 22207 ¦ F-18327/15 ¦ NOCTIDEM COMPRIMIDOS RECUBIERTOS 7,5 mg;;699031000167105 ¦ zopiclona 7,5 mg comprimido ¦ Vigente ;782441000167108 ¦ noctidem ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854281000167103;Vigente;palexis 50 mg comprimido recubierto (Grünenthal);;;;Sensible;Manual;No;No;;;9549 ¦ Grünenthal Chilena Ltda.; • 22451 ¦ F-17888/14 ¦ PALEXIS COMPRIMIDOS RECUBIERTOS 50 mg;;694151000167104 ¦ tapentadol 50 mg comprimido ¦ Vigente ;782651000167109 ¦ palexis ¦ Vigente ;Si; • 9926 ¦ comprimido recubierto; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854291000167101;Vigente;gemfibrozilo 300 mg comprimido (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.;" • 20861 ¦ F-18626/16 ¦ GEMFIBROZILO COMPRIMIDOS 300 mg
 • 20860 ¦ F-9893/11 ¦ GEMFIBROZILO COMPRIMIDOS RECUBIERTOS 300 mg";;677191000167108 ¦ gemfibrozilo 300 mg comprimido ¦ Vigente ;781681000167109 ¦ gemfibrozilo ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
854301000167102;Vigente;gemfibrozilo 900 mg comprimido (Mintlab);;;;Sensible;Manual;No;No;;;9647 ¦ Mintlab Co. S.A.; • 20869 ¦ FX-91/13 ¦ GEMFIBROZILO COMPRIMIDOS 900 mg;;689601000167108 ¦ gemfibrozilo 900 mg comprimido ¦ Vigente ;781681000167109 ¦ gemfibrozilo ¦ Vigente ;Si; • 9840 ¦ comprimido; • 373873005 ¦ producto biológico/farmacéutico ¦ es un[a] ¦ 0;
